Feature ID,NRNS - NRNSA - Expression values,NRNS - NRNSB - Expression values,NRNS - NRNSC - Expression values,NRS - NRSA - Expression values,NRS - NRSB - Expression values,NRS - NRSC - Expression values
Medtr1g053615,0,0,0,0,0,0
Medtr1g053620,0,0,0,0,0,0
Medtr1g053625,0,0,0,0,0,1
Medtr1g053630,0,0,0,0,0,0
Medtr1g053640,0,0,0,0,0,0
Medtr1g053645,0,0,0,0,0,0
Medtr1g053665,0,0,0,0,0,0
Medtr1g053685,0,0,0,0,0,0
Medtr1g053700,0,0,0,0,0,0
Medtr1g053705,273,169,86,359,212,156
Medtr1g053715,1,2,1,2,5,7
Medtr1g053735,0,0,0,0,0,0
Medtr1g053780,74,73,65,269,91,66
Medtr1g053785,2,3,2,1,1,3
Medtr1g053790,88,113,107,78,79,78
Medtr1g053800,0,1,4,0,0,0
Medtr1g053830,0,0,0,0,0,0
Medtr1g053835,175,253,340,173,228,283
Medtr1g053845,0,0,0,0,0,0
Medtr1g053860,0,0,0,2,0,0
Medtr1g053900,42,76,63,47,62,46
Medtr1g053905,643,659,650,601,814,752
Medtr1g053910,398,392,401,333,440,389
Medtr1g053930,0,0,0,0,0,0
Medtr1g053955,862,1151,1004,971,1193,965
Medtr1g053960,445,532,499,498,623,597
Medtr1g053970,0,0,2,2,2,1
Medtr1g053975,0,0,0,0,0,0
Medtr1g054035,8,21,3,12,14,17
Medtr1g054045,0,0,0,0,0,0
Medtr1g054050,0,0,1,0,0,0
Medtr1g054055,32,64,54,34,53,41
Medtr1g054070,103,84,113,94,121,125
Medtr1g054100,68,57,53,62,82,62
Medtr1g054110,0,0,0,0,0,0
Medtr1g054150,724,1175,750,905,705,733
Medtr1g054165,0,0,0,0,0,0
Medtr1g054175,100,114,115,113,103,75
Medtr1g054185,0,3,2,4,2,0
Medtr1g054195,0,0,0,0,0,0
Medtr1g054205,28,25,16,11,70,20
Medtr1g054210,0,2,0,0,0,0
Medtr1g054220,0,0,0,0,0,0
Medtr1g054240,0,0,0,0,0,0
Medtr1g054245,0,0,0,0,0,0
Medtr1g054260,0,0,0,1,0,0
Medtr1g054265,2,1,4,0,0,0
Medtr1g054270,54,52,42,25,26,27
Medtr1g054280,0,0,0,0,0,0
Medtr1g054285,138,176,145,82,117,92
Medtr1g054300,621,612,526,608,804,642
Medtr1g054305,286,302,281,301,288,319
Medtr1g054310,6524,5687,6109,5185,10167,5889
Medtr1g054315,207,238,215,212,305,251
Medtr1g054325,0,0,0,0,0,0
Medtr1g054335,236,254,281,204,343,244
Medtr1g054340,25,76,101,28,51,47
Medtr1g054355,1367,1628,1623,1265,1840,1397
Medtr1g054360,0,0,0,0,0,0
Medtr1g054365,43,49,40,51,39,44
Medtr1g054370,4,6,9,5,9,5
Medtr1g054380,0,1,1,1,0,0
Medtr1g054385,0,0,0,0,0,0
Medtr1g054450,1,0,0,0,1,0
Medtr1g054455,258,243,222,259,334,305
Medtr1g054465,0,0,0,0,0,0
Medtr1g054470,0,0,0,0,0,0
Medtr1g054480,0,0,0,0,0,0
Medtr1g054485,0,0,0,0,0,0
Medtr1g054495,0,0,0,0,0,0
Medtr1g054525,125,95,91,137,180,154
Medtr1g054530,0,0,0,0,0,0
Medtr1g054535,894,923,878,835,1001,800
Medtr1g054540,211,170,169,255,235,187
Medtr1g054545,107,87,121,78,143,105
Medtr1g054550,41,45,31,11,45,35
Medtr1g054555,0,0,0,0,0,0
Medtr1g054565,0,0,0,0,0,0
Medtr1g054570,0,0,0,0,0,0
Medtr1g054575,165,209,201,195,192,156
Medtr1g054580,0,0,0,0,0,0
Medtr1g054585,0,0,0,0,0,0
Medtr1g054590,0,0,0,0,0,0
Medtr1g054600,19,11,20,21,11,22
Medtr1g054605,99,46,77,47,93,74
Medtr1g054620,346,349,396,368,499,409
Medtr1g054625,241,235,226,202,298,219
Medtr1g054630,967,998,950,992,948,985
Medtr1g054635,1,1,1,1,2,0
Medtr1g054650,0,0,0,0,0,0
Medtr1g054655,0,0,0,0,0,0
Medtr1g054660,0,0,0,0,0,0
Medtr1g054665,22,31,30,17,31,25
Medtr1g054670,166,180,181,147,193,187
Medtr1g054675,457,453,438,548,532,585
Medtr1g054680,0,0,0,0,0,0
Medtr1g054690,0,0,0,0,0,0
Medtr1g054710,1534,1448,1556,1196,2416,1370
Medtr1g054715,182,157,156,160,185,172
Medtr1g054725,9,8,17,9,8,11
Medtr1g054730,0,1,3,0,2,0
Medtr1g054735,1,4,8,0,11,5
Medtr1g054740,0,0,0,0,0,0
Medtr1g054745,0,0,0,0,0,0
Medtr1g054750,1,1,1,4,0,2
Medtr1g054765,0,0,0,0,0,0
Medtr1g054775,0,0,0,0,0,0
Medtr1g054790,0,0,0,0,0,0
Medtr1g054795,0,0,0,0,0,0
Medtr1g054800,0,0,0,0,0,0
Medtr1g054815,0,0,0,0,0,0
Medtr1g054825,0,0,0,0,0,0
Medtr1g054835,434,501,422,497,470,501
Medtr1g054840,8,12,10,9,18,4
Medtr1g054850,0,0,0,0,0,0
Medtr1g054855,0,0,1,0,0,0
Medtr1g054865,0,0,0,0,0,0
Medtr1g054880,138,826,908,215,631,467
Medtr1g054885,28,26,25,24,27,21
Medtr1g054905,0,0,0,0,0,0
Medtr1g054930,0,0,0,0,0,0
Medtr1g054935,247,299,232,637,564,586
Medtr1g054940,0,0,0,0,0,0
Medtr1g054950,0,0,0,0,0,0
Medtr1g054960,0,0,0,0,0,0
Medtr1g054965,375,393,364,281,365,365
Medtr1g054975,0,0,0,0,0,0
Medtr1g054980,779,836,812,669,829,763
Medtr1g054990,888,1051,851,742,597,731
Medtr1g055000,0,0,0,0,0,0
Medtr1g055005,0,0,0,0,0,0
Medtr1g055015,0,0,0,0,0,0
Medtr1g055030,0,0,0,0,0,0
Medtr1g055035,0,0,0,0,0,0
Medtr1g055045,0,0,0,0,0,0
Medtr1g055050,0,0,0,0,0,0
Medtr1g055055,0,0,0,0,0,0
Medtr1g055065,0,0,0,0,0,0
Medtr1g055070,0,0,0,0,0,0
Medtr1g055080,490,523,509,456,525,460
Medtr1g055085,1034,1676,1420,962,1440,959
Medtr1g055090,0,0,0,0,0,0
Medtr1g055115,0,0,0,0,0,0
Medtr1g055120,0,0,0,0,0,0
Medtr1g055135,11,17,21,20,19,23
Medtr1g055145,1,2,1,1,2,0
Medtr1g055150,0,0,0,0,0,0
Medtr1g055160,1256,1303,1357,1144,1717,1347
Medtr1g055165,1,4,1,1,1,0
Medtr1g055175,2,0,0,1,1,0
Medtr1g055185,0,0,2,0,0,0
Medtr1g055195,0,0,0,0,0,0
Medtr1g055200,0,0,0,0,0,0
Medtr1g055205,0,0,0,0,0,0
Medtr1g055215,0,0,0,0,0,0
Medtr1g055235,0,0,0,0,0,0
Medtr1g055240,0,0,0,0,0,0
Medtr1g055250,5,2,6,8,9,4
Medtr1g055255,98,405,466,104,301,201
Medtr1g055265,0,0,0,0,0,0
Medtr1g055270,0,0,0,1,1,0
Medtr1g055290,0,0,0,0,0,0
Medtr1g055295,38,43,40,41,60,39
Medtr1g055300,162,159,135,152,207,185
Medtr1g055315,1112,1421,1220,1179,1355,1188
Medtr1g055325,2,7,10,0,12,2
Medtr1g055355,0,0,0,0,0,0
Medtr1g055365,275,316,290,266,407,347
Medtr1g055370,0,0,0,0,0,0
Medtr1g055375,0,0,0,0,0,0
Medtr1g055385,0,0,0,0,0,0
Medtr1g055390,0,0,0,0,0,0
Medtr1g055405,0,0,0,0,0,0
Medtr1g055415,4,2,5,3,5,5
Medtr1g055425,202,194,175,195,188,216
Medtr1g055435,174,120,108,142,132,171
Medtr1g055445,0,0,0,0,0,0
Medtr1g056160,169,198,162,195,187,187
Medtr1g056180,1608,1928,1778,1634,1929,1793
Medtr1g056190,0,0,0,0,0,0
Medtr1g056200,0,0,0,0,0,0
Medtr1g056240,0,0,0,0,0,0
Medtr1g056260,0,0,0,0,0,0
Medtr1g056270,0,0,0,0,0,0
Medtr1g056280,0,1,0,0,1,0
Medtr1g056290,0,0,0,0,0,0
Medtr1g056325,0,0,0,0,0,0
Medtr1g056350,43,56,38,45,65,42
Medtr1g056370,0,0,0,0,0,0
Medtr1g056390,1003,993,956,928,1196,957
Medtr1g056455,0,0,0,0,0,0
Medtr1g056460,639,672,637,638,811,709
Medtr1g056470,139,98,110,162,134,130
Medtr1g056490,419,373,368,378,489,471
Medtr1g056520,270,280,287,226,316,236
Medtr1g056530,8,4,4,0,0,1
Medtr1g056550,449,625,700,517,570,430
Medtr1g056560,480,628,606,390,601,570
Medtr1g056640,351,266,260,344,350,345
Medtr1g056650,0,0,0,0,0,0
Medtr1g056700,0,0,0,0,0,0
Medtr1g056710,0,0,0,0,0,0
Medtr1g056720,0,0,0,0,0,0
Medtr1g056740,0,0,0,0,0,0
Medtr1g056790,0,0,0,0,0,0
Medtr1g056800,1175,1450,1352,1344,1595,1162
Medtr1g056810,26,21,26,10,26,17
Medtr1g056840,8,27,21,29,39,21
Medtr1g056860,0,0,0,0,0,0
Medtr1g056870,18,19,16,24,47,14
Medtr1g056880,40,75,50,80,91,56
Medtr1g056890,1070,939,921,961,1007,996
Medtr1g056910,40,58,71,40,49,30
Medtr1g056920,0,0,0,0,0,0
Medtr1g056930,0,0,0,0,0,0
Medtr1g056990,0,0,0,0,0,0
Medtr1g057000,0,0,0,0,0,0
Medtr1g057010,0,0,0,0,0,0
Medtr1g057020,294,390,407,363,340,426
Medtr1g057030,0,0,0,0,0,0
Medtr1g057100,0,0,0,0,0,0
Medtr1g057110,2,1,1,0,0,2
Medtr1g057130,99,109,109,120,120,119
Medtr1g057140,0,0,0,0,0,0
Medtr1g057150,156,172,153,217,199,119
Medtr1g057160,0,0,0,0,0,0
Medtr1g057190,0,0,0,0,0,0
Medtr1g057220,35,14,12,28,23,24
Medtr1g057230,0,0,0,0,0,0
Medtr1g057240,0,0,0,0,0,0
Medtr1g057250,0,0,0,1,0,0
Medtr1g057270,275,285,261,251,366,303
Medtr1g057280,0,0,0,0,0,0
Medtr1g057290,55,139,110,83,99,74
Medtr1g057300,0,0,0,0,0,0
Medtr1g057310,0,0,0,0,0,0
Medtr1g057320,0,0,0,0,0,0
Medtr1g057360,0,0,0,0,0,0
Medtr1g057370,0,0,0,0,0,0
Medtr1g057380,0,0,0,0,0,0
Medtr1g057390,0,0,0,0,0,0
Medtr1g057400,60,179,199,56,172,141
Medtr1g057410,0,0,0,0,0,0
Medtr1g057420,1274,1217,1070,1287,1208,1356
Medtr1g057430,0,0,0,0,0,0
Medtr1g057450,0,0,0,0,0,0
Medtr1g057460,108,112,132,211,222,290
Medtr1g057550,0,0,0,0,0,0
Medtr1g057560,88,80,49,122,98,91
Medtr1g057570,0,0,0,0,0,0
Medtr1g057590,0,0,0,0,0,0
Medtr1g057600,0,0,0,1,0,0
Medtr1g057640,0,0,0,0,0,1
Medtr1g057650,1020,913,735,1144,1010,1148
Medtr1g057670,0,0,0,0,0,0
Medtr1g057690,0,0,0,0,0,0
Medtr1g057700,146,181,170,182,160,173
Medtr1g057710,0,0,0,0,0,0
Medtr1g057730,0,0,0,0,0,0
Medtr1g057740,0,0,0,0,0,0
Medtr1g057760,0,0,0,0,0,0
Medtr1g057770,0,0,0,0,0,0
Medtr1g057790,1948,2325,1731,2819,2324,2226
Medtr1g057800,0,0,0,0,0,0
Medtr1g057810,1,0,0,0,0,2
Medtr1g057820,0,0,0,0,0,0
Medtr1g057830,0,0,0,0,0,1
Medtr1g057850,459,457,477,394,619,461
Medtr1g057860,1391,1456,1451,1209,1910,1470
Medtr1g057880,0,0,0,0,0,0
Medtr1g057890,0,0,0,0,1,0
Medtr1g057900,0,0,0,0,0,0
Medtr1g057920,0,0,0,0,0,0
Medtr1g057940,58,106,107,70,118,88
Medtr1g057980,0,0,0,0,0,0
Medtr1g058000,0,0,0,0,0,0
Medtr1g058030,0,0,0,0,0,0
Medtr1g058050,9,17,8,6,27,15
Medtr1g058090,0,0,0,0,0,0
Medtr1g058100,7630,7628,7487,6830,7944,7576
Medtr1g058110,1,2,4,2,3,4
Medtr1g058120,0,0,0,0,0,1
Medtr1g058140,0,0,0,0,0,0
Medtr1g058190,0,0,0,0,0,1
Medtr1g058200,0,0,0,0,0,0
Medtr1g058210,0,0,0,0,0,0
Medtr1g058230,0,0,2,1,1,1
Medtr1g058250,6745,6712,6831,5833,9814,6325
Medtr1g058260,57,44,32,33,38,49
Medtr1g058280,0,0,1,0,0,0
Medtr1g058350,85,114,112,51,113,185
Medtr1g058370,0,0,0,0,0,0
Medtr1g058380,201,176,176,209,212,232
Medtr1g058390,635,797,745,730,726,728
Medtr1g058400,0,0,0,0,0,0
Medtr1g058410,0,0,0,0,0,0
Medtr1g058430,0,0,0,0,0,0
Medtr1g058490,294,281,299,251,278,339
Medtr1g058500,0,0,0,0,0,0
Medtr1g058510,0,0,0,0,0,0
Medtr1g058520,0,0,0,0,0,0
Medtr1g058540,159,277,197,197,225,179
Medtr1g058550,0,0,0,0,0,0
Medtr1g058560,333,503,406,384,382,454
Medtr1g058570,198,268,238,185,209,217
Medtr1g058590,0,0,0,0,0,0
Medtr1g058600,0,0,0,0,0,0
Medtr1g058610,0,0,1,1,1,1
Medtr1g058760,0,0,0,0,0,0
Medtr1g058800,0,0,0,0,0,0
Medtr1g058870,0,0,0,0,0,0
Medtr1g058880,0,0,0,0,0,0
Medtr1g058940,0,0,0,0,0,0
Medtr1g058950,0,0,0,0,0,0
Medtr1g058960,0,0,0,0,0,0
Medtr1g058980,0,0,0,0,0,0
Medtr1g058990,0,0,0,0,0,0
Medtr1g059060,0,0,0,0,0,0
Medtr1g059080,74,41,27,52,63,60
Medtr1g059090,201,193,193,210,231,233
Medtr1g059100,0,0,0,0,0,0
Medtr1g059270,157,158,161,218,232,222
Medtr1g059280,13,26,9,16,13,10
Medtr1g059290,1848,1738,1689,1974,2298,2047
Medtr1g059430,0,0,0,0,0,0
Medtr1g059490,0,0,0,0,0,0
Medtr1g059520,8,3,6,4,6,5
Medtr1g059560,0,0,0,0,0,0
Medtr1g059580,2953,3285,2944,3235,2872,3052
Medtr1g059590,674,708,653,628,696,603
Medtr1g059610,1031,1281,1068,1102,1163,1120
Medtr1g059620,37,64,60,51,49,37
Medtr1g059630,14,22,8,18,4,8
Medtr1g059640,0,0,0,0,0,0
Medtr1g059650,981,951,1029,855,1269,1037
Medtr1g059660,12,13,11,26,19,27
Medtr1g059670,363,306,335,347,392,359
Medtr1g059690,2646,2609,2683,2248,3354,2664
Medtr1g059700,0,0,0,0,3,1
Medtr1g059720,32,33,21,24,39,24
Medtr1g059730,51,65,76,62,101,59
Medtr1g059760,483,556,535,440,459,409
Medtr1g059770,28,69,52,38,55,49
Medtr1g059780,13,24,21,25,11,13
Medtr1g059790,153,183,167,191,216,196
Medtr1g059810,27,19,11,23,32,22
Medtr1g059820,1,0,1,0,0,0
Medtr1g059830,62,45,53,60,69,64
Medtr1g059840,1160,1206,1026,1197,955,918
Medtr1g059860,1,0,0,0,0,1
Medtr1g059880,0,0,0,0,0,0
Medtr1g059890,420,460,463,303,280,249
Medtr1g059900,0,0,0,0,0,0
Medtr1g059930,0,0,0,0,0,0
Medtr1g059940,0,0,0,0,0,0
Medtr1g059960,121,119,136,239,237,241
Medtr1g059970,152,169,168,184,119,190
Medtr1g059990,63,50,79,52,60,147
Medtr1g060010,289,269,259,233,417,335
Medtr1g060030,0,0,0,0,0,0
Medtr1g060040,43,75,50,48,60,54
Medtr1g060050,0,0,1,0,0,0
Medtr1g060060,0,0,0,3,0,0
Medtr1g060070,239,219,225,200,225,211
Medtr1g060080,0,0,0,0,0,0
Medtr1g060090,0,0,0,0,0,0
Medtr1g060100,0,0,0,0,0,0
Medtr1g060110,0,0,0,0,0,0
Medtr1g060120,343,441,298,313,335,386
Medtr1g060130,576,585,517,535,623,610
Medtr1g060150,1137,1234,1266,1017,1381,1123
Medtr1g060170,0,0,0,0,0,0
Medtr1g060190,1,1,0,0,1,6
Medtr1g060240,45,48,23,51,63,30
Medtr1g060280,1,0,0,1,0,0
Medtr1g060290,0,0,0,0,0,0
Medtr1g060300,132,149,145,117,148,117
Medtr1g060310,9,5,2,1,3,1
Medtr1g060360,38,117,82,138,102,307
Medtr1g060380,0,0,0,0,0,0
Medtr1g060400,0,0,0,0,0,0
Medtr1g060410,214,211,206,203,231,204
Medtr1g060430,59,81,57,71,68,64
Medtr1g060440,14,7,7,8,9,9
Medtr1g060460,4,5,7,11,5,8
Medtr1g060470,2,4,5,5,3,1
Medtr1g060490,2086,2490,2389,2002,2051,1884
Medtr1g060500,28,40,24,13,19,15
Medtr1g060520,0,0,0,0,1,2
Medtr1g060530,0,0,0,0,0,0
Medtr1g060540,6,9,3,4,2,3
Medtr1g060550,261,190,123,105,81,52
Medtr1g060570,41,56,41,29,43,35
Medtr1g060580,817,969,858,904,978,852
Medtr1g060590,2062,2012,2428,2104,2812,2459
Medtr1g060600,2327,2050,2307,1775,3228,2131
Medtr1g060610,461,357,394,308,483,408
Medtr1g060620,6882,6966,7186,6421,7911,7431
Medtr1g060660,0,0,0,0,0,0
Medtr1g060670,0,0,0,0,0,0
Medtr1g060680,0,0,1,0,0,0
Medtr1g060700,0,0,0,0,0,0
Medtr1g060720,46,50,41,50,58,56
Medtr1g060730,0,0,0,0,0,0
Medtr1g060740,0,2,2,0,1,2
Medtr1g060750,0,0,0,1,0,0
Medtr1g060780,0,0,0,0,0,0
Medtr1g060790,379,410,475,423,556,437
Medtr1g060820,0,0,0,0,0,0
Medtr1g060830,12,2,7,11,5,6
Medtr1g060840,7,3,3,3,15,3
Medtr1g060850,9,16,20,12,28,23
Medtr1g060860,321,267,263,271,329,314
Medtr1g060880,0,0,0,0,0,0
Medtr1g060890,407,496,421,298,471,503
Medtr1g060910,0,0,0,0,0,0
Medtr1g060930,0,0,0,0,0,0
Medtr1g060940,0,0,0,0,0,0
Medtr1g060990,1,0,1,0,1,0
Medtr1g061000,0,0,0,0,0,0
Medtr1g061050,3912,3819,3518,2524,3450,2151
Medtr1g061080,21,15,11,13,19,14
Medtr1g061090,0,0,0,0,0,0
Medtr1g061100,0,0,0,0,1,0
Medtr1g061110,0,0,0,0,0,0
Medtr1g061120,27,30,23,22,33,21
Medtr1g061130,656,798,746,695,737,689
Medtr1g061160,2960,2831,2791,3078,3244,3265
Medtr1g061170,393,449,368,335,273,309
Medtr1g061190,1280,1291,1344,1002,1353,1128
Medtr1g061220,2314,2668,2822,2264,2834,2362
Medtr1g061230,0,0,0,0,0,0
Medtr1g061240,491,473,527,409,662,457
Medtr1g061250,3,7,5,3,5,4
Medtr1g061260,1,1,2,0,0,0
Medtr1g061270,5,24,26,11,34,15
Medtr1g061280,0,0,0,0,0,0
Medtr1g061300,0,0,0,0,0,0
Medtr1g061330,41,35,39,36,58,47
Medtr1g061340,59,64,50,56,118,41
Medtr1g061510,11,21,11,11,12,6
Medtr1g061520,0,0,0,0,0,0
Medtr1g061530,372,293,351,275,585,455
Medtr1g061540,29,11,18,6,17,5
Medtr1g061550,9,11,14,13,19,21
Medtr1g061560,77,90,71,81,109,97
Medtr1g061570,0,3,2,0,2,1
Medtr1g061590,1708,1945,1726,2143,1870,1892
Medtr1g061600,489,534,446,553,548,494
Medtr1g061610,0,0,0,0,0,0
Medtr1g061630,4790,4558,4888,3753,6142,4011
Medtr1g061640,125,79,73,62,98,57
Medtr1g061650,0,0,0,0,0,0
Medtr1g061660,0,0,0,0,0,0
Medtr1g061670,3346,3155,3111,2800,5171,3157
Medtr1g061690,1043,1187,1017,1233,1190,1228
Medtr1g061710,1,1,0,1,0,0
Medtr1g061730,1,5,1,13,3,5
Medtr1g061740,0,0,0,0,0,0
Medtr1g061760,1,0,0,1,5,4
Medtr1g061780,0,0,0,0,0,0
Medtr1g061790,3,1,0,0,1,3
Medtr1g061800,796,756,763,640,918,748
Medtr1g061840,64,81,48,100,70,79
Medtr1g061850,32,33,13,35,28,35
Medtr1g061860,561,691,650,601,594,550
Medtr1g061870,12,15,7,7,11,12
Medtr1g061895,0,1,0,0,0,0
Medtr1g061900,0,0,0,0,0,0
Medtr1g061910,0,0,0,0,0,0
Medtr1g061930,0,0,0,0,0,0
Medtr1g061940,178,174,111,169,157,129
Medtr1g061970,1414,1552,1496,1413,1779,1477
Medtr1g062090,85,83,87,78,80,75
Medtr1g062110,39,21,9,25,49,18
Medtr1g062120,0,0,0,0,0,0
Medtr1g062130,3,8,6,4,3,3
Medtr1g062150,0,0,0,0,0,0
Medtr1g062160,195,244,243,135,266,139
Medtr1g062170,0,0,0,0,0,0
Medtr1g062190,97,73,48,34,57,64
Medtr1g062200,253,294,287,230,303,223
Medtr1g062250,162,199,163,206,163,178
Medtr1g062290,0,0,0,0,0,0
Medtr1g062300,0,0,0,0,0,0
Medtr1g062320,0,0,0,0,0,0
Medtr1g062330,1193,1178,1186,1063,1333,1232
Medtr1g062340,2,0,0,0,0,0
Medtr1g062350,4,1,0,1,0,0
Medtr1g062360,0,0,0,0,0,0
Medtr1g062370,0,1,3,2,2,0
Medtr1g062380,0,0,0,0,0,0
Medtr1g062390,0,0,0,0,0,0
Medtr1g062410,0,0,0,0,0,0
Medtr1g062430,0,0,0,0,0,0
Medtr1g062440,0,0,0,0,0,0
Medtr1g062470,196,406,443,210,290,315
Medtr1g062480,0,0,0,0,0,0
Medtr1g062500,308,209,215,569,360,265
Medtr1g062510,0,0,0,0,0,0
Medtr1g062530,1,0,0,1,3,1
Medtr1g062540,101,193,268,118,155,168
Medtr1g062580,0,0,0,0,0,0
Medtr1g062590,6,1,3,23,20,23
Medtr1g062620,496,501,595,407,468,553
Medtr1g062630,4,6,5,1,3,6
Medtr1g062640,0,0,0,0,0,0
Medtr1g062650,6,1,1,1,5,4
Medtr1g062660,15,22,20,30,16,23
Medtr1g062670,0,0,0,0,0,0
Medtr1g062690,1,2,0,1,0,1
Medtr1g062710,5,2,3,5,2,2
Medtr1g062740,1936,2124,2025,1770,2133,1956
Medtr1g062750,0,1,0,0,0,0
Medtr1g062760,410,299,272,473,351,363
Medtr1g062770,430,382,393,432,556,495
Medtr1g062780,97,140,134,93,142,104
Medtr1g062840,0,0,0,0,0,0
Medtr1g062850,0,0,0,0,0,0
Medtr1g062860,62,97,46,468,285,312
Medtr1g062870,0,0,0,0,0,0
Medtr1g062880,286,287,352,191,308,251
Medtr1g062890,0,0,0,0,2,0
Medtr1g062930,635,488,570,479,762,812
Medtr1g062940,3,2,2,1,2,0
Medtr1g062950,521,598,550,456,659,498
Medtr1g062970,0,0,0,0,0,0
Medtr1g062980,756,799,624,458,553,536
Medtr1g063000,250,252,210,227,234,235
Medtr1g063020,18,28,20,9,23,20
Medtr1g063040,0,0,0,0,0,0
Medtr1g063060,2696,2908,3149,2165,3994,2421
Medtr1g063070,45,43,38,45,57,37
Medtr1g063080,160,172,192,200,214,192
Medtr1g063090,122,109,142,109,187,152
Medtr1g063100,329,438,324,396,325,413
Medtr1g063110,335,361,363,229,326,283
Medtr1g063120,257,440,366,367,464,322
Medtr1g063140,0,0,0,0,0,0
Medtr1g063150,0,0,0,0,0,0
Medtr1g063160,0,0,0,0,0,0
Medtr1g063170,181,163,161,149,315,221
Medtr1g063180,1575,1670,1574,1462,1929,1584
Medtr1g063190,1244,1056,1160,975,1652,1055
Medtr1g063210,4676,4826,4198,2848,2254,1967
Medtr1g063230,36,30,38,14,17,11
Medtr1g063240,135,126,140,84,89,97
Medtr1g063260,0,0,0,0,0,0
Medtr1g063270,0,0,0,0,0,0
Medtr1g063280,0,0,0,0,0,0
Medtr1g063290,0,0,0,0,0,0
Medtr1g063300,0,0,0,0,0,0
Medtr1g063310,0,0,0,0,0,0
Medtr1g063330,5,18,12,5,18,10
Medtr1g063340,0,2,0,1,1,3
Medtr1g063350,92,66,79,93,104,126
Medtr1g063360,585,491,518,481,621,568
Medtr1g063370,475,475,459,365,666,413
Medtr1g063380,9703,10593,10883,8813,13035,9316
Medtr1g063400,0,0,0,1,0,1
Medtr1g063410,6,2,3,4,5,10
Medtr1g063420,175,170,152,164,186,143
Medtr1g063780,1,1,0,0,0,0
Medtr1g063790,0,0,0,0,0,0
Medtr1g063800,0,0,0,0,0,0
Medtr1g063810,0,0,0,0,0,0
Medtr1g063830,0,0,0,0,0,0
Medtr1g063840,0,0,0,0,0,0
Medtr1g063850,49,36,33,37,37,56
Medtr1g063870,82,69,91,59,96,78
Medtr1g063900,1190,1067,902,940,821,664
Medtr1g063910,575,669,632,557,572,591
Medtr1g063920,1,1,2,0,1,0
Medtr1g063940,879,832,832,794,1024,1005
Medtr1g063950,42,57,46,78,53,49
Medtr1g063960,0,0,0,0,0,0
Medtr1g063970,0,0,0,1,0,0
Medtr1g064005,0,1,0,0,0,0
Medtr1g064017,0,0,0,0,0,0
Medtr1g064040,7,5,7,1,6,6
Medtr1g064060,11449,11356,12693,10563,20237,13101
Medtr1g064070,2811,2975,3509,2338,3845,2739
Medtr1g064090,7094,10078,9698,9450,11390,7509
Medtr1g064110,0,0,0,0,0,0
Medtr1g064150,0,1,0,0,1,0
Medtr1g064160,0,1,0,0,0,2
Medtr1g064170,0,0,0,0,2,2
Medtr1g064190,0,0,0,0,0,0
Medtr1g064200,0,0,0,0,0,0
Medtr1g064225,0,0,0,0,0,0
Medtr1g064230,1196,1086,1116,1220,1811,1309
Medtr1g064235,89,63,27,65,58,58
Medtr1g064240,0,0,0,0,0,0
Medtr1g064260,151,154,105,179,159,144
Medtr1g064280,0,0,0,0,0,0
Medtr1g064300,527,570,549,517,636,513
Medtr1g064310,0,0,0,0,0,0
Medtr1g064320,712,749,678,658,786,736
Medtr1g064350,0,0,0,0,0,0
Medtr1g064360,0,0,0,0,0,0
Medtr1g064370,0,0,0,0,0,0
Medtr1g064380,0,0,0,0,0,0
Medtr1g064390,0,1,0,0,1,0
Medtr1g064420,0,0,0,0,0,0
Medtr1g064430,296,320,390,378,401,440
Medtr1g064440,0,0,0,0,0,0
Medtr1g064480,0,0,0,0,0,0
Medtr1g064490,270,279,276,222,300,256
Medtr1g064500,3016,2813,2961,2494,4797,2715
Medtr1g064540,3266,3139,3429,2848,4154,3581
Medtr1g064560,323,349,360,201,384,286
Medtr1g064570,0,0,0,0,0,0
Medtr1g064580,40,25,27,25,24,17
Medtr1g064590,2,0,0,0,1,1
Medtr1g064610,0,0,0,0,0,0
Medtr1g064620,7,2,0,1,2,0
Medtr1g064630,95,95,96,65,84,68
Medtr1g064650,0,0,0,0,0,0
Medtr1g064670,0,0,0,0,0,0
Medtr1g064680,457,449,419,430,451,476
Medtr1g064690,151,136,116,208,173,152
Medtr1g064700,0,0,0,0,0,0
Medtr1g064710,431,449,406,426,517,497
Medtr1g064720,0,0,0,0,0,0
Medtr1g064750,17,21,25,9,22,8
Medtr1g064770,0,0,0,0,0,0
Medtr1g066380,397,176,197,106,231,108
Medtr1g066390,1382,1658,1820,1255,1394,1237
Medtr1g066400,214,218,199,178,168,213
Medtr1g066430,0,1,0,1,1,1
Medtr1g066460,952,1018,940,907,1121,835
Medtr1g066530,79,190,267,351,1127,194
Medtr1g066590,0,0,0,0,0,0
Medtr1g066600,0,0,0,0,0,0
Medtr1g066620,62,47,64,40,59,81
Medtr1g066630,0,0,1,0,0,1
Medtr1g066640,52,3,3,5,1,1
Medtr1g066650,0,0,0,0,0,0
Medtr1g066680,0,0,0,0,0,0
Medtr1g066690,0,0,0,0,0,0
Medtr1g066710,2505,3098,2419,2105,2088,2478
Medtr1g066720,5,8,10,4,13,11
Medtr1g066750,11,16,12,15,28,15
Medtr1g066760,649,709,610,787,714,736
Medtr1g066770,276,334,282,314,394,294
Medtr1g066780,0,0,0,0,0,0
Medtr1g066800,1032,1348,1308,892,1393,1043
