Feature ID,salt,salt,salt,salt,salt,salt
Medtr7g056450,469,527,424,681,406,599
Medtr7g056453,0,0,0,0,0,0
Medtr7g056460,0,0,0,0,0,0
Medtr7g056463,0,0,0,0,0,0
Medtr7g056467,0,0,0,0,0,0
Medtr7g056473,0,0,0,0,0,0
Medtr7g056480,0,0,0,0,0,0
Medtr7g056490,0,0,0,0,0,0
Medtr7g056493,0,0,0,0,0,0
Medtr7g056500,0,0,0,0,0,0
Medtr7g056503,2,5,3,2,6,2
Medtr7g056507,0,0,0,0,0,0
Medtr7g056510,294,342,260,325,281,308
Medtr7g056513,0,0,0,0,0,0
Medtr7g056517,0,0,0,0,0,0
Medtr7g056520,7,22,19,17,16,15
Medtr7g056523,0,0,0,0,0,0
Medtr7g056527,0,0,0,0,0,0
Medtr7g056530,0,0,0,0,0,0
Medtr7g056533,0,0,0,0,0,0
Medtr7g056537,0,1,0,0,0,0
Medtr7g056543,0,0,0,0,0,0
Medtr7g056557,0,0,0,0,0,0
Medtr7g056560,0,0,0,0,0,0
Medtr7g056563,0,0,0,0,0,0
Medtr7g056567,0,0,0,0,0,0
Medtr7g056570,0,0,0,0,0,0
Medtr7g056573,0,0,0,0,0,0
Medtr7g056577,0,0,1,0,0,0
Medtr7g056587,706,937,732,797,877,794
Medtr7g056590,0,1,0,1,1,1
Medtr7g056593,0,0,0,0,0,0
Medtr7g056597,0,0,0,0,0,0
Medtr7g056603,2134,2379,2126,2228,2200,2564
Medtr7g056613,69,76,81,74,96,96
Medtr7g056617,1,2,1,37,28,16
Medtr7g056620,0,1,1,8,21,7
Medtr7g056623,0,0,0,2,7,7
Medtr7g056630,0,0,0,0,0,0
Medtr7g056633,0,0,0,0,0,0
Medtr7g056640,0,0,0,10,7,1
Medtr7g056647,37,40,29,28,19,34
Medtr7g056650,4,2,0,2,2,1
Medtr7g056653,1,0,0,1,0,1
Medtr7g056657,0,0,0,0,0,0
Medtr7g056660,0,1,0,0,0,0
Medtr7g056663,21,21,9,25,26,15
Medtr7g056667,3,3,3,5,3,5
Medtr7g056670,2,0,2,0,0,3
Medtr7g056677,3,2,1,2,2,1
Medtr7g056680,71,23,22,43,48,24
Medtr7g056683,0,0,0,0,0,0
Medtr7g056697,0,0,0,0,0,0
Medtr7g056700,0,0,0,0,0,0
Medtr7g056703,0,0,0,0,0,0
Medtr7g056710,0,0,0,0,0,0
Medtr7g056717,0,0,0,0,0,0
Medtr7g056723,0,0,0,0,0,0
Medtr7g056727,0,0,0,0,0,0
Medtr7g056730,0,0,0,0,0,0
Medtr7g056733,0,0,0,0,0,0
Medtr7g056737,0,0,0,0,0,0
Medtr7g056747,0,0,0,0,0,0
Medtr7g056750,0,0,0,0,0,0
Medtr7g056753,0,0,0,0,0,0
Medtr7g056757,0,0,0,0,0,0
Medtr7g056760,0,0,0,0,0,0
Medtr7g056770,0,0,0,0,0,0
Medtr7g056773,0,0,0,0,0,0
Medtr7g056777,0,0,0,0,0,0
Medtr7g056780,0,0,0,0,0,0
Medtr7g056787,0,0,0,0,0,0
Medtr7g056793,0,0,0,0,0,0
Medtr7g056797,0,0,0,0,0,0
Medtr7g056800,0,0,0,0,0,0
Medtr7g056803,114,179,138,137,161,132
Medtr7g056813,0,0,0,0,0,0
Medtr7g056817,358,542,499,343,451,355
Medtr7g056820,0,0,0,0,0,0
Medtr7g056823,0,0,0,0,0,0
Medtr7g056827,55,45,49,51,37,46
Medtr7g056830,186,326,277,252,434,305
Medtr7g057030,0,0,0,0,0,0
Medtr7g057090,0,0,0,0,0,0
Medtr7g057100,0,0,0,0,0,0
Medtr7g057110,0,0,0,0,0,0
Medtr7g057130,3,1,3,2,1,2
Medtr7g057160,1,0,0,0,0,0
Medtr7g057170,121,132,126,103,113,118
Medtr7g057180,0,7,3,4,4,2
Medtr7g057230,0,0,0,0,0,0
Medtr7g057240,0,0,0,0,0,0
Medtr7g057250,856,1006,828,877,1100,986
Medtr7g057260,0,0,0,0,0,0
Medtr7g057270,244,226,227,230,217,248
Medtr7g057310,0,0,0,0,0,0
Medtr7g057330,0,5,3,0,7,25
Medtr7g057340,2,14,46,7,12,23
Medtr7g057390,1,12,54,4,11,19
Medtr7g057410,0,0,0,0,0,0
Medtr7g057420,0,0,0,0,0,0
Medtr7g057460,0,0,0,0,0,0
Medtr7g057470,0,0,0,0,0,0
Medtr7g057480,0,0,0,0,0,0
Medtr7g057490,0,0,0,0,0,0
Medtr7g057520,1,0,0,0,0,0
Medtr7g057530,0,0,0,0,0,0
Medtr7g057540,1,0,0,0,0,0
Medtr7g057560,0,0,0,0,0,0
Medtr7g057720,4528,3780,4160,3755,3464,3975
Medtr7g057740,451,382,414,337,356,392
Medtr7g057760,166,163,153,128,166,153
Medtr7g057770,5312,9918,5993,6215,10803,7864
Medtr7g057780,0,0,0,0,0,0
Medtr7g057800,0,0,0,0,0,0
Medtr7g057830,0,0,0,0,0,0
Medtr7g057840,0,1,1,0,0,0
Medtr7g057850,0,3,0,1,1,1
Medtr7g057870,0,0,0,1,0,0
Medtr7g057900,0,0,0,0,0,0
Medtr7g057910,0,0,0,0,0,0
Medtr7g057920,144,148,154,164,143,174
Medtr7g058315,0,0,0,0,0,0
Medtr7g058330,0,0,0,0,0,0
Medtr7g058360,0,0,0,0,0,0
Medtr7g058370,0,0,1,0,0,0
Medtr7g058380,0,0,0,0,0,0
Medtr7g058390,26,35,31,32,61,41
Medtr7g058430,324,347,292,309,330,310
Medtr7g058440,141,159,160,120,176,169
Medtr7g058450,19,14,8,16,10,23
Medtr7g058460,897,956,882,883,807,1037
Medtr7g058500,137,127,129,159,153,152
Medtr7g058510,775,1181,1005,958,1137,1153
Medtr7g058520,190,245,208,238,226,218
Medtr7g058530,73,109,87,135,109,87
Medtr7g058550,6,7,5,5,5,5
Medtr7g058630,0,0,0,0,0,0
Medtr7g058640,49,82,63,193,53,67
Medtr7g058660,0,0,0,0,0,0
Medtr7g058670,0,0,0,0,0,0
Medtr7g058690,6,0,1,3,2,1
Medtr7g058700,48,37,28,54,28,34
Medtr7g058710,0,1,0,0,0,1
Medtr7g058720,0,0,0,0,0,0
Medtr7g058760,233,301,259,250,365,291
Medtr7g058770,0,0,0,0,0,0
Medtr7g058780,0,0,0,0,0,0
Medtr7g058790,745,634,604,581,428,459
Medtr7g058810,1,2,0,0,1,3
Medtr7g058830,37,48,35,31,38,56
Medtr7g058840,1,0,1,2,6,1
Medtr7g058850,0,0,0,0,0,1
Medtr7g058860,26,42,63,39,40,82
Medtr7g058875,0,0,0,0,0,0
Medtr7g058880,0,0,0,0,0,0
Medtr7g058900,125,114,120,93,152,113
Medtr7g058920,223,283,268,250,281,262
Medtr7g058930,50,53,89,65,55,104
Medtr7g058960,0,0,0,0,0,0
Medtr7g058970,208,111,124,141,106,120
Medtr7g059010,15,13,27,5,4,50
Medtr7g059030,671,1084,798,840,1230,1013
Medtr7g059033,49,68,56,42,44,50
Medtr7g059037,8,11,8,13,11,5
Medtr7g059040,158,126,143,126,138,136
Medtr7g059070,207,468,240,275,478,351
Medtr7g059080,56,130,101,89,159,98
Medtr7g059100,2,0,0,0,0,4
Medtr7g059110,1821,1605,1757,1483,1478,1808
Medtr7g059135,0,0,1,1,0,1
Medtr7g059150,281,320,249,281,312,294
Medtr7g059155,0,0,0,0,0,0
Medtr7g059160,741,717,644,596,622,638
Medtr7g059170,2762,3409,3002,2579,3430,3084
Medtr7g059175,0,0,0,0,0,0
Medtr7g059225,416,428,414,357,414,436
Medtr7g059230,334,414,338,366,421,367
Medtr7g059235,0,0,0,0,0,0
Medtr7g059255,81,86,76,93,97,87
Medtr7g059260,6,4,23,8,4,16
Medtr7g059275,0,0,0,0,0,0
Medtr7g059285,242,497,366,335,540,453
Medtr7g059290,1277,2477,1444,2286,2899,2007
Medtr7g059330,0,0,0,0,0,0
Medtr7g059340,0,0,0,0,0,0
Medtr7g059355,9,7,9,2,4,3
Medtr7g059360,76,120,96,71,105,111
Medtr7g059380,0,0,0,0,0,0
Medtr7g059395,0,0,0,0,0,0
Medtr7g059400,68,90,79,72,98,91
Medtr7g059405,154,229,209,177,247,226
Medtr7g059410,138,172,199,148,138,197
Medtr7g059415,0,0,0,0,0,0
Medtr7g059420,0,0,0,0,0,0
Medtr7g059425,0,0,0,0,0,0
Medtr7g059435,0,0,0,0,0,1
Medtr7g059440,0,0,0,0,0,1
Medtr7g059445,0,0,0,0,0,0
Medtr7g059455,0,0,0,0,0,0
Medtr7g059460,0,0,0,0,0,2
Medtr7g059465,0,0,1,1,0,0
Medtr7g059475,0,0,1,0,0,0
Medtr7g059480,23,13,27,33,22,31
Medtr7g059490,0,0,0,0,0,0
Medtr7g059510,0,0,0,0,0,0
Medtr7g059515,6,2,5,4,1,5
Medtr7g059520,7,6,0,2,1,3
Medtr7g059525,0,0,0,0,0,0
Medtr7g059540,85,50,52,53,57,76
Medtr7g059810,222,196,194,182,245,186
Medtr7g060020,71,50,52,48,66,48
Medtr7g060030,1,0,1,0,0,1
Medtr7g060060,18,14,11,12,22,10
Medtr7g060080,22,14,9,16,13,17
Medtr7g060085,0,0,0,0,0,0
Medtr7g060105,0,0,0,0,0,0
Medtr7g060115,34,6,7,14,17,21
Medtr7g060160,77,42,45,47,43,43
Medtr7g060170,0,0,0,0,0,0
Medtr7g060190,0,0,0,0,0,0
Medtr7g060200,0,0,0,0,0,0
Medtr7g060220,0,0,0,0,0,0
Medtr7g060230,0,0,0,0,0,0
Medtr7g060240,0,0,0,0,0,0
Medtr7g060260,57,41,37,30,32,42
Medtr7g060270,0,0,0,0,0,0
Medtr7g060310,391,222,218,261,229,240
Medtr7g060320,109,145,103,103,143,133
Medtr7g060330,392,257,247,236,272,304
Medtr7g060340,1,3,5,1,2,4
Medtr7g060350,0,0,0,0,0,0
Medtr7g060370,0,0,0,0,0,0
Medtr7g060395,0,0,0,0,0,0
Medtr7g060420,24,68,49,55,44,68
Medtr7g060440,6,3,2,6,2,13
Medtr7g060450,150,101,103,107,117,111
Medtr7g060460,304,309,277,278,295,316
Medtr7g060470,1,2,0,0,0,0
Medtr7g060475,0,0,0,0,0,0
Medtr7g060500,0,0,0,0,0,0
Medtr7g060520,0,0,0,1,0,0
Medtr7g060540,1186,1306,893,1318,950,1149
Medtr7g060550,0,0,0,0,0,0
Medtr7g060560,4,6,10,9,8,8
Medtr7g060570,0,0,0,0,0,0
Medtr7g060590,0,0,0,0,0,0
Medtr7g060595,0,0,0,0,0,0
Medtr7g060615,0,0,0,0,0,0
Medtr7g060630,0,0,0,0,0,0
Medtr7g060660,0,0,0,0,0,0
Medtr7g060680,443,592,486,517,607,529
Medtr7g060690,0,0,0,0,0,0
Medtr7g060710,0,0,0,0,0,0
Medtr7g060720,151,149,127,138,130,139
Medtr7g060730,7,17,25,14,20,16
Medtr7g060740,48,33,45,42,51,35
Medtr7g060760,385,500,354,363,456,351
Medtr7g060770,38,42,12,39,29,18
Medtr7g060800,0,0,0,0,0,0
Medtr7g060810,0,0,0,0,0,0
Medtr7g060830,0,0,0,0,0,0
Medtr7g060840,13,7,4,8,6,5
Medtr7g060880,1,3,2,0,2,4
Medtr7g060890,1,1,1,1,1,0
Medtr7g060910,0,0,0,0,0,0
Medtr7g060930,0,0,0,0,0,0
Medtr7g060940,0,0,0,0,0,0
Medtr7g060960,0,0,0,0,0,0
Medtr7g060990,0,0,0,0,0,0
Medtr7g061010,0,0,0,0,0,0
Medtr7g061012,1,0,1,0,0,0
Medtr7g061018,17368,11422,17272,9162,9526,13312
Medtr7g061020,176,298,189,187,272,237
Medtr7g061050,0,0,0,0,0,0
Medtr7g061060,0,0,0,0,0,0
Medtr7g061090,0,0,0,0,0,0
Medtr7g061100,0,0,0,0,0,0
Medtr7g061130,0,0,0,0,0,0
Medtr7g061140,0,0,0,0,0,0
Medtr7g061150,1,0,0,0,0,0
Medtr7g061155,0,0,0,0,0,0
Medtr7g061190,0,0,0,0,0,0
Medtr7g061200,0,0,0,0,0,0
Medtr7g061220,1,0,0,0,0,0
Medtr7g061255,0,0,0,0,0,0
Medtr7g061270,0,0,0,0,0,0
Medtr7g061275,0,0,0,0,0,0
Medtr7g061330,86,0,0,1,1,0
Medtr7g061340,0,0,0,0,0,0
Medtr7g061360,0,0,0,0,0,0
Medtr7g061400,4,3,2,0,1,0
Medtr7g061540,2616,2529,2350,2706,2129,2796
Medtr7g061550,90,86,80,53,61,70
Medtr7g061620,0,0,0,0,0,0
Medtr7g061660,1052,1079,1154,1005,1018,1156
Medtr7g061690,1,0,0,0,0,0
Medtr7g061700,0,0,0,0,0,0
Medtr7g061720,195,337,219,302,397,372
Medtr7g061730,0,0,0,0,0,0
Medtr7g061740,0,0,0,0,0,0
Medtr7g061780,1,0,0,1,1,1
Medtr7g061830,2454,4055,2457,3281,3760,2910
Medtr7g061840,4,5,9,9,10,9
Medtr7g061850,0,0,0,0,0,0
Medtr7g061930,0,0,0,0,0,0
Medtr7g061940,0,0,0,0,0,0
Medtr7g061980,0,0,0,0,0,0
Medtr7g062020,0,0,0,0,0,0
Medtr7g062030,0,0,0,0,0,0
Medtr7g062060,0,0,0,0,0,0
Medtr7g062070,0,0,0,0,0,0
Medtr7g062100,0,0,0,0,1,0
Medtr7g062120,81,103,101,84,116,113
Medtr7g062140,87,102,175,100,120,163
Medtr7g062150,1130,1730,1810,1409,1047,1890
Medtr7g062170,0,0,0,0,0,0
Medtr7g062210,0,0,0,0,0,0
Medtr7g062220,36,39,22,49,43,31
Medtr7g062230,11,28,18,25,24,19
Medtr7g062250,76,70,57,66,45,38
Medtr7g062260,352,292,234,239,292,253
Medtr7g062270,0,0,0,0,0,0
Medtr7g062280,0,1,0,0,0,0
Medtr7g062290,0,0,2,0,0,0
Medtr7g062300,697,674,673,698,638,713
Medtr7g062310,301,270,316,238,313,322
Medtr7g062320,1,1,2,1,3,0
Medtr7g062350,0,0,0,0,0,0
Medtr7g062360,28,15,15,13,20,14
Medtr7g062380,0,0,0,0,0,0
Medtr7g062410,0,0,1,0,0,0
Medtr7g062430,124,146,105,140,173,161
Medtr7g062460,7,9,5,9,6,10
Medtr7g062470,355,219,295,223,211,224
Medtr7g062510,0,0,0,0,0,0
Medtr7g062520,0,0,0,0,0,0
Medtr7g062540,3950,4491,3667,3913,3676,4537
Medtr7g062550,0,0,0,0,0,1
Medtr7g062560,261,378,286,283,339,308
Medtr7g062570,0,0,0,0,0,0
Medtr7g062580,38,62,61,14,23,55
Medtr7g062600,0,0,0,0,0,1
Medtr7g062610,65,83,56,57,73,56
Medtr7g062630,785,1375,948,980,1358,1284
Medtr7g062650,7,4,7,2,5,5
Medtr7g062660,0,0,0,0,0,0
Medtr7g062680,0,1,0,0,0,0
Medtr7g062690,0,0,0,0,0,0
Medtr7g062700,1,0,0,2,1,1
Medtr7g062720,0,0,0,0,0,0
Medtr7g062730,0,0,0,0,0,0
Medtr7g062740,0,0,0,0,0,0
Medtr7g062750,3,2,5,1,5,10
Medtr7g062770,0,1,0,1,0,0
Medtr7g062780,0,0,0,0,1,0
Medtr7g062790,0,0,0,0,0,0
Medtr7g062850,0,0,0,0,0,0
Medtr7g062880,0,0,2,0,2,1
Medtr7g062890,47,62,61,166,96,101
Medtr7g062900,36,74,61,96,97,128
Medtr7g062910,3,5,0,10,2,3
Medtr7g062920,203,216,229,225,165,261
Medtr7g062930,10,12,10,7,12,13
Medtr7g062940,27,26,27,65,19,21
Medtr7g062950,199,265,240,323,215,296
Medtr7g062970,138,117,160,85,96,141
Medtr7g062990,21,36,38,77,56,42
Medtr7g063000,0,0,0,0,0,0
Medtr7g063010,329,363,319,398,361,368
Medtr7g063030,15,20,15,48,10,23
Medtr7g063040,0,0,1,0,0,0
Medtr7g063050,12,13,5,6,6,12
Medtr7g063090,169,248,193,257,143,248
Medtr7g063160,0,0,0,0,0,0
Medtr7g063170,0,0,0,0,0,0
Medtr7g063200,0,0,0,0,0,0
Medtr7g063220,0,0,0,0,0,0
Medtr7g063260,0,1,1,1,0,1
Medtr7g063270,35,24,29,23,18,21
Medtr7g063280,2,0,0,0,0,1
Medtr7g063290,0,1,2,4,1,0
Medtr7g063320,21,13,22,13,11,11
Medtr7g063330,0,0,0,0,0,0
Medtr7g063340,0,0,0,0,0,0
Medtr7g063350,0,0,0,0,0,0
Medtr7g063360,3,11,2,3,5,3
Medtr7g063390,0,0,0,0,0,0
Medtr7g063400,0,0,0,0,0,0
Medtr7g063420,0,0,0,0,0,0
Medtr7g063440,1050,848,785,680,745,809
Medtr7g063450,0,0,0,0,0,0
Medtr7g063460,0,1,2,0,2,1
Medtr7g063470,2718,2994,3020,2769,2283,3388
Medtr7g063480,0,0,0,4,0,0
Medtr7g063490,1722,1231,1058,1412,1206,1015
Medtr7g063500,0,0,0,0,0,0
Medtr7g063510,0,0,0,0,0,0
Medtr7g063520,792,1576,957,1062,2045,1512
Medtr7g063540,63,48,30,84,30,22
Medtr7g063560,6,25,13,39,13,18
Medtr7g063570,0,2,1,10,3,0
Medtr7g063580,98,123,103,105,117,113
Medtr7g063590,0,0,0,0,0,0
Medtr7g063650,1945,3245,2473,2522,3252,3262
Medtr7g063660,0,0,0,0,0,0
Medtr7g063670,189,231,154,218,251,208
Medtr7g063690,0,0,0,0,0,0
Medtr7g063720,0,0,0,0,0,0
Medtr7g063730,15,31,284,110,157,320
Medtr7g063750,0,0,0,0,0,0
Medtr7g063760,0,0,0,0,0,0
Medtr7g063790,0,0,0,0,0,0
Medtr7g063800,0,0,0,1,1,1
Medtr7g063820,0,0,0,0,0,0
Medtr7g063830,0,0,0,0,0,0
Medtr7g063840,0,0,0,0,0,0
Medtr7g063850,0,0,0,0,0,0
Medtr7g063860,0,0,0,0,0,0
Medtr7g063870,0,0,0,0,0,0
Medtr7g063880,0,0,0,0,0,0
Medtr7g063890,16,20,23,20,40,15
Medtr7g063900,0,0,0,0,0,0
Medtr7g063920,0,0,0,0,0,0
Medtr7g063930,0,0,0,0,0,0
Medtr7g063940,0,0,0,0,0,0
Medtr7g063950,7,13,3,34,5,7
Medtr7g063960,1,4,1,5,0,0
Medtr7g063970,0,0,0,0,0,0
Medtr7g063990,0,0,0,0,0,0
Medtr7g064000,0,0,0,0,0,0
Medtr7g064010,0,0,0,0,0,0
Medtr7g064020,0,0,0,0,0,0
Medtr7g064050,34,28,7,81,27,9
Medtr7g064070,23,14,12,46,12,19
Medtr7g064080,38,31,42,17,23,30
Medtr7g064090,717,811,777,698,882,816
Medtr7g064130,429,645,563,499,767,627
Medtr7g064160,0,0,0,0,0,0
Medtr7g064170,0,0,0,0,0,0
Medtr7g064190,0,0,0,0,0,0
Medtr7g064200,0,0,0,0,0,0
Medtr7g064210,714,595,644,529,544,679
Medtr7g064740,0,0,0,0,0,0
Medtr7g064770,0,0,0,0,0,0
Medtr7g064780,0,0,0,0,0,0
Medtr7g064800,0,0,0,0,0,0
Medtr7g064810,4,8,6,4,5,1
Medtr7g064820,0,0,0,0,0,0
Medtr7g064870,0,0,0,0,0,0
Medtr7g064920,0,0,0,0,0,0
Medtr7g064935,0,0,0,0,0,0
Medtr7g064950,0,0,0,0,0,0
Medtr7g064960,0,0,0,0,0,0
Medtr7g064965,0,0,0,0,0,0
Medtr7g064970,0,0,0,0,0,0
Medtr7g064980,33,66,56,45,98,74
Medtr7g065015,0,0,0,0,0,0
Medtr7g065025,0,0,0,0,0,0
Medtr7g065050,11,12,5,7,7,4
Medtr7g065080,280,207,214,303,262,246
Medtr7g065100,1113,1395,1187,1011,1448,1355
Medtr7g065120,697,735,776,653,698,748
Medtr7g065130,1187,1082,1272,1673,1176,1199
Medtr7g065150,3040,1640,1603,2160,1662,1548
Medtr7g065160,17227,13807,21077,10726,13924,18874
Medtr7g065200,0,0,0,0,0,0
Medtr7g065205,0,0,0,0,0,0
Medtr7g065210,11526,6801,9443,5938,6725,7547
Medtr7g065220,323,463,382,314,457,432
Medtr7g065230,79,79,72,62,74,70
Medtr7g065260,1154,1112,995,969,1096,1092
Medtr7g065265,491,676,654,844,536,724
Medtr7g065270,256,299,365,401,273,330
Medtr7g065290,2024,2205,1939,2016,1906,2074
Medtr7g065590,2032,1896,1964,2137,1652,1953
Medtr7g065600,154,410,179,279,265,218
Medtr7g065610,0,0,0,0,0,0
Medtr7g065615,0,0,0,0,0,0
Medtr7g065630,266,169,150,171,156,168
Medtr7g065635,0,0,0,0,0,0
Medtr7g065640,814,1239,1334,928,1023,1480
Medtr7g065645,0,0,0,0,0,0
Medtr7g065660,1761,3786,3851,3094,3666,4655
Medtr7g065680,2169,3012,2397,2222,3005,2840
Medtr7g065690,2,8,6,4,12,4
Medtr7g065700,22,27,31,26,51,45
Medtr7g065710,24,39,26,20,27,27
Medtr7g065720,1094,1507,1345,1285,1489,1572
Medtr7g065740,502,926,952,501,1129,888
Medtr7g065750,0,0,0,0,0,0
Medtr7g065770,0,0,0,0,0,0
Medtr7g065780,0,0,0,0,0,0
Medtr7g065785,0,0,0,0,0,0
Medtr7g065795,0,0,0,0,0,0
Medtr7g065810,0,0,0,1,0,0
Medtr7g065840,0,1,0,0,0,0
Medtr7g065860,3,0,5,1,3,1
Medtr7g065880,177,253,168,184,235,218
Medtr7g065890,405,611,445,716,603,577
Medtr7g065900,0,0,0,0,0,0
Medtr7g065910,0,0,0,0,0,0
Medtr7g065920,282,299,266,243,288,287
Medtr7g065940,0,0,0,0,0,0
Medtr7g065970,34,61,51,65,44,61
Medtr7g065980,3121,3206,2741,5681,2913,3830
Medtr7g065990,50,46,25,50,56,43
Medtr7g066000,1,0,0,0,0,0
Medtr7g066010,0,0,0,0,0,0
Medtr7g066030,0,0,0,0,0,0
Medtr7g066040,0,0,0,0,0,0
Medtr7g066060,0,0,0,0,0,0
Medtr7g066070,0,0,0,0,0,0
Medtr7g066080,0,0,0,0,0,0
Medtr7g066090,0,0,0,0,0,0
Medtr7g066100,0,0,0,0,0,0
Medtr7g066110,2,5,0,10,10,8
Medtr7g066120,15,17,26,18,14,21
Medtr7g066140,0,0,0,0,0,0
Medtr7g066170,0,0,0,0,0,0
Medtr7g066210,361,425,368,336,467,413
Medtr7g066220,0,0,0,0,0,0
Medtr7g066230,6,4,1,2,8,5
Medtr7g066240,859,1158,987,791,1219,1010
Medtr7g066250,1009,815,839,872,722,963
Medtr7g066260,0,0,0,0,0,0
Medtr7g066280,0,0,0,0,0,0
Medtr7g066290,0,0,0,0,0,0
Medtr7g066310,0,0,0,0,0,0
Medtr7g066320,0,0,0,0,0,0
Medtr7g066340,0,0,0,0,0,0
Medtr7g066350,0,0,0,0,0,0
Medtr7g066360,0,0,0,0,0,0
Medtr7g066370,0,0,0,0,0,0
Medtr7g066390,0,0,0,1,0,0
Medtr7g066400,3,11,8,7,7,8
Medtr7g066410,675,610,647,521,615,608
Medtr7g066420,0,0,0,0,0,0
Medtr7g066430,0,0,0,0,0,0
Medtr7g066450,0,0,0,0,0,0
Medtr7g066470,0,0,0,0,0,0
Medtr7g066480,0,0,0,0,0,0
Medtr7g066490,0,0,0,0,0,0
Medtr7g066500,0,0,0,0,0,0
Medtr7g066510,0,0,0,0,0,0
Medtr7g066570,0,0,0,0,1,1
Medtr7g066580,2,0,0,2,0,1
Medtr7g066590,13,42,23,45,31,50
Medtr7g066600,2,2,0,2,0,1
Medtr7g066610,0,0,0,0,0,0
Medtr7g066620,9,20,19,106,21,22
Medtr7g066640,3,3,2,30,2,3
Medtr7g066660,0,0,0,0,0,0
Medtr7g066680,1,0,0,3,1,0
Medtr7g066690,1379,496,443,900,563,907
Medtr7g066700,0,0,0,0,0,0
Medtr7g066710,169,208,161,131,190,154
Medtr7g066720,0,0,0,0,0,0
Medtr7g066730,597,644,574,547,551,561
Medtr7g066750,75,135,88,95,126,112
Medtr7g066760,54,63,80,76,69,64
Medtr7g066770,11,29,11,22,32,26
Medtr7g066780,96,85,38,154,56,50
Medtr7g066790,0,0,0,0,0,0
Medtr7g066800,476,379,310,376,340,328
Medtr7g066810,581,635,535,503,492,593
Medtr7g066830,0,0,0,0,0,0
Medtr7g066840,0,0,0,0,0,0
Medtr7g066850,0,0,0,0,0,0
Medtr7g066860,190,192,171,226,279,156
Medtr7g066870,2905,4125,2967,3514,4071,3856
Medtr7g066880,11,9,16,6,7,1
Medtr7g066890,94,114,120,100,127,125
Medtr7g066900,0,1,2,0,1,0
Medtr7g066920,0,0,0,0,0,0
Medtr7g066930,0,0,0,0,0,0
Medtr7g066950,0,0,0,0,0,0
Medtr7g066970,1,1,0,1,1,3
Medtr7g066990,59,68,70,55,66,67
Medtr7g067000,95,98,87,66,96,85
Medtr7g067010,5,1,7,1,3,1
Medtr7g067020,0,0,0,1,1,0
Medtr7g067030,1,0,0,0,2,0
Medtr7g067040,0,0,0,0,0,0
Medtr7g067050,0,0,0,0,0,0
Medtr7g067080,420,475,463,442,504,502
Medtr7g067090,0,0,0,0,0,0
Medtr7g067120,27,25,19,29,24,32
Medtr7g067300,1,1,0,3,1,1
Medtr7g067330,93,70,72,91,46,58
Medtr7g067340,139,157,189,132,154,212
Medtr7g067365,3,1,0,3,1,0
Medtr7g067380,346,252,360,466,136,320
Medtr7g067440,0,0,0,0,0,0
Medtr7g067450,3143,3332,3139,2727,3226,3053
Medtr7g067460,367,394,369,338,377,382
Medtr7g067470,1725,3169,1990,2162,3476,2598
Medtr7g067490,1562,2413,1971,1587,2722,2112
Medtr7g067500,0,1,2,2,1,2
Medtr7g067510,271,232,227,362,220,252
Medtr7g067530,38,66,55,65,40,45
Medtr7g067540,854,1014,877,886,989,954
Medtr7g067580,0,0,0,0,1,0
Medtr7g067600,19,19,16,7,12,13
Medtr7g067660,0,0,0,0,0,0
Medtr7g067675,0,0,0,0,0,0
Medtr7g067680,0,0,0,0,0,0
Medtr7g067750,0,0,0,0,0,0
Medtr7g067760,0,0,0,0,0,0
Medtr7g067800,3,1,0,1,0,2
Medtr7g067825,0,0,0,0,0,0
Medtr7g067855,0,0,0,0,0,0
Medtr7g067880,0,0,0,1,0,0
Medtr7g067940,8,25,22,14,14,17
Medtr7g067950,53,237,67,178,193,124
Medtr7g067970,8,53,10,41,36,25
Medtr7g067990,0,0,0,0,0,0
Medtr7g068020,0,1,0,0,0,0
Medtr7g068030,0,0,0,0,0,0
Medtr7g068040,0,0,0,0,0,0
Medtr7g068050,5,10,8,24,7,11
Medtr7g068070,216,390,207,275,528,288
Medtr7g068110,271,445,261,386,352,366
Medtr7g068140,160,259,222,189,214,173
Medtr7g068150,0,4,4,6,2,0
Medtr7g068160,23,33,23,22,57,19
Medtr7g068190,13,5,14,20,7,7
Medtr7g068220,401,456,359,545,396,445
Medtr7g068250,7,6,14,4,10,16
Medtr7g068260,0,0,0,0,0,0
Medtr7g068270,0,0,0,0,0,0
Medtr7g068280,7274,6791,6784,5243,5850,6742
Medtr7g068290,114,89,99,76,74,67
Medtr7g068300,0,0,0,0,0,0
Medtr7g068310,55,75,86,69,81,81
Medtr7g068320,725,1207,872,1211,1018,1038
Medtr7g068330,1,2,1,1,0,1
Medtr7g068340,87,151,111,102,166,134
Medtr7g068350,0,0,0,0,0,0
Medtr7g068360,0,0,0,0,0,0
Medtr7g068370,0,0,1,0,0,0
Medtr7g068380,207,395,831,551,461,903
Medtr7g068420,1,1,5,1,0,1
Medtr7g068430,9,15,7,9,8,10
Medtr7g068440,1826,2486,2027,2071,2452,2147
Medtr7g068450,3975,6369,4107,4090,4896,5164
Medtr7g068460,0,0,0,0,0,1
Medtr7g068470,9,4,3,9,3,3
Medtr7g068490,125,178,165,160,253,169
Medtr7g068500,2828,2588,2310,2852,2521,2224
Medtr7g068520,0,0,0,0,2,0
Medtr7g068530,1317,1204,1282,916,1121,1373
Medtr7g068540,0,0,0,0,0,0
